t	desired	actual	limit	b-cast	f-avg	f-sdev	f-g0	f-g1	f-g2	f-g3	f-g4	f-g5	f-g6	f-g7	f-g8	f-g9	d-g0	g0	d-g1	g1	d-g2	g2	d-g3	g3	d-g4	g4	d-g5	g5	d-g6	g6	d-g7	g7	d-g8	g8	d-g9	g9	
135	357	357	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	37	37	43	43	29	29	30	30	20	20	41	41	53	53	32	32	37	37	
136	401	401	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	34	34	26	26	35	35	44	44	34	34	43	43	53	53	47	47	41	41	
137	413	413	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	49	49	49	49	32	32	53	53	27	27	38	38	46	46	47	47	37	37	
138	395	395	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	54	54	44	44	32	32	37	37	28	28	32	32	46	46	55	55	30	30	
139	430	430	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	43	43	56	56	30	30	44	44	29	29	48	48	47	47	46	46	39	39	
140	401	401	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	31	31	38	38	25	25	65	65	24	24	29	29	39	39	56	56	48	48	
141	420	420	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	41	41	34	34	32	32	41	41	35	35	51	51	53	53	65	65	36	36	
142	398	398	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	38	38	39	39	33	33	55	55	28	28	42	42	60	60	49	49	29	29	
143	434	434	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	38	38	43	43	31	31	48	48	40	40	36	36	45	45	55	55	53	53	
144	385	385	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	36	36	48	48	18	18	47	47	26	26	40	40	35	35	67	67	34	34	
145	371	371	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	30	30	49	49	33	33	41	41	21	21	29	29	46	46	63	63	24	24	
146	436	436	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	38	38	48	48	35	35	48	48	40	40	47	47	46	46	59	59	37	37	
147	432	432	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	45	45	49	49	38	38	58	58	32	32	43	43	50	50	51	51	29	29	
148	391	391	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	36	36	51	51	24	24	46	46	23	23	50	50	43	43	50	50	35	35	
149	381	381	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	48	48	63	63	13	13	35	35	35	35	42	42	35	35	62	62	20	20	
150	385	385	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	42	42	30	30	28	28	43	43	23	23	37	37	38	38	51	51	41	41	
151	382	382	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	37	37	27	27	25	25	47	47	31	31	38	38	59	59	50	50	29	29	
152	407	407	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	30	30	53	53	32	32	41	41	30	30	34	34	38	38	63	63	34	34	
153	415	415	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	36	36	28	28	42	42	64	64	40	40	17	17	54	54	59	59	35	35	
154	337	337	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	40	40	30	30	40	40	52	52	25	25	35	35	26	26	32	32	25	25	
155	415	415	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	24	24	49	49	29	29	42	42	31	31	45	45	43	43	58	58	47	47	
156	484	484	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	44	44	60	60	41	41	58	58	33	33	48	48	55	55	65	65	44	44	
157	430	430	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	34	34	59	59	33	33	48	48	42	42	43	43	43	43	54	54	45	45	
158	411	411	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	47	47	39	39	26	26	46	46	33	33	39	39	57	57	48	48	34	34	
159	416	416	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	47	47	43	43	29	29	54	54	23	23	40	40	58	58	46	46	41	41	
160	403	403	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	40	40	32	32	45	45	51	51	25	25	42	42	52	52	47	47	37	37	
161	392	392	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	33	33	34	34	26	26	66	66	27	27	33	33	35	35	63	63	41	41	
162	415	415	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	43	43	36	36	34	34	62	62	22	22	43	43	41	41	57	57	35	35	
163	397	397	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	41	41	47	47	24	24	43	43	32	32	41	41	18	18	59	59	48	48	
164	431	431	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	43	43	54	54	37	37	60	60	27	27	34	34	44	44	64	64	33	33	
165	428	428	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	52	52	55	55	22	22	50	50	28	28	38	38	59	59	48	48	39	39	
166	355	355	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	16	16	28	28	32	32	26	26	39	39	33	33	42	42	46	46	61	61	32	32	
167	389	389	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	24	24	34	34	45	45	26	26	38	38	28	28	41	41	56	56	67	67	30	30	
168	415	415	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	42	42	54	54	30	30	40	40	35	35	45	45	49	49	44	44	42	42	
169	400	400	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	40	40	54	54	29	29	37	37	25	25	53	53	29	29	52	52	36	36	
170	388	388	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	40	40	31	31	34	34	37	37	26	26	30	30	58	58	52	52	46	46	
171	421	421	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	52	52	31	31	48	48	43	43	36	36	42	42	30	30	55	55	41	41	
172	437	437	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	37	37	43	43	34	34	56	56	28	28	46	46	43	43	69	69	43	43	
173	370	370	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	21	21	40	40	45	45	26	26	50	50	27	27	29	29	35	35	64	64	33	33	
174	362	362	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	30	30	45	45	28	28	54	54	17	17	43	43	31	31	36	36	30	30	
175	392	392	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	38	38	39	39	39	39	26	26	34	34	46	46	46	46	55	55	39	39	
176	394	394	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	27	27	36	36	38	38	51	51	25	25	21	21	51	51	63	63	39	39	
177	377	377	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	39	39	49	49	26	26	43	43	16	16	41	41	44	44	46	46	35	35	
178	409	409	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	54	54	38	38	45	45	32	32	32	32	38	38	45	45	59	59	32	32	
179	390	390	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	51	51	25	25	21	21	36	36	35	35	45	45	48	48	55	55	44	44	
180	354	354	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	28	28	43	43	28	28	50	50	24	24	36	36	28	28	52	52	35	35	
181	399	399	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	43	43	42	42	26	26	35	35	21	21	52	52	41	41	58	58	34	34	
182	373	373	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	40	40	29	29	26	26	56	56	24	24	43	43	41	41	43	43	39	39	
183	361	361	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	36	36	41	41	36	36	39	39	19	19	37	37	23	23	55	55	37	37	
184	425	425	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	30	30	33	33	44	44	57	57	41	41	41	41	53	53	53	53	40	40	
185	392	392	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	39	39	42	42	34	34	39	39	23	23	59	59	39	39	39	39	36	36	
186	341	341	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	37	37	37	37	16	16	43	43	25	25	42	42	32	32	56	56	21	21	
187	417	417	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	43	43	40	40	31	31	44	44	35	35	43	43	49	49	64	64	38	38	
188	389	389	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	42	42	37	37	17	17	41	41	40	40	42	42	37	37	67	67	34	34	
189	417	417	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	57	57	39	39	26	26	51	51	25	25	31	31	53	53	62	62	45	45	
190	414	414	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	42	42	42	42	39	39	33	33	36	36	37	37	54	54	53	53	37	37	
191	416	416	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	45	45	43	43	47	47	55	55	25	25	22	22	40	40	64	64	36	36	
192	409	409	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	40	40	44	44	41	41	45	45	22	22	39	39	43	43	60	60	39	39	
193	388	388	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	39	39	48	48	28	28	43	43	21	21	45	45	51	51	47	47	40	40	
194	406	406	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	54	54	41	41	32	32	44	44	15	15	34	34	58	58	51	51	37	37	
195	381	381	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	42	42	40	40	30	30	34	34	23	23	39	39	36	36	60	60	29	29	
196	381	381	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	37	37	44	44	37	37	53	53	30	30	41	41	42	42	39	39	29	29	
197	399	399	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	36	36	41	41	29	29	43	43	35	35	46	46	27	27	53	53	43	43	
198	367	367	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	16	16	53	53	34	34	37	37	42	42	22	22	34	34	47	47	61	61	21	21	
199	356	356	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	36	36	41	41	37	37	30	30	25	25	44	44	31	31	56	56	24	24	
200	351	351	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	23	23	44	44	37	37	21	21	43	43	17	17	47	47	40	40	42	42	37	37	
201	380	380	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	33	33	39	39	42	42	33	33	27	27	52	52	29	29	72	72	22	22	
202	400	400	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	40	40	48	48	43	43	45	45	26	26	19	19	39	39	65	65	41	41	
203	403	403	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	20	20	34	34	47	47	39	39	42	42	33	33	37	37	56	56	45	45	50	50	
204	399	399	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	50	50	38	38	38	38	37	37	30	30	33	33	27	27	63	63	42	42	
205	443	443	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	48	48	37	37	37	37	54	54	28	28	40	40	47	47	68	68	43	43	
206	411	411	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	33	33	52	52	28	28	61	61	26	26	42	42	49	49	47	47	35	35	
207	412	412	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	34	34	46	46	36	36	33	33	28	28	39	39	49	49	70	70	37	37	
208	359	359	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	45	45	36	36	28	28	47	47	31	31	29	29	18	18	52	52	37	37	
209	428	428	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	41	41	48	48	26	26	47	47	31	31	58	58	41	41	62	62	24	24	
210	417	417	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	54	54	36	36	36	36	54	54	25	25	22	22	61	61	65	65	26	26	
211	345	345	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	19	19	32	32	35	35	28	28	43	43	24	24	38	38	37	37	58	58	31	31	
212	424	424	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	35	35	40	40	49	49	44	44	21	21	41	41	38	38	49	49	54	54	
213	439	439	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	37	37	53	53	28	28	46	46	40	40	46	46	51	51	69	69	23	23	
214	367	367	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	23	23	41	41	21	21	38	38	20	20	45	45	57	57	57	57	38	38	
215	400	400	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	40	40	45	45	28	28	54	54	27	27	54	54	43	43	25	25	43	43	
216	448	448	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	54	54	45	45	36	36	44	44	32	32	44	44	62	62	56	56	45	45	
217	406	406	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	53	53	36	36	29	29	49	49	24	24	44	44	35	35	64	64	23	23	
218	393	393	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	34	34	48	48	32	32	45	45	24	24	32	32	44	44	52	52	32	32	
219	444	444	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	35	35	56	56	36	36	50	50	26	26	44	44	37	37	69	69	39	39	
220	398	398	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	29	29	54	54	43	43	35	35	29	29	44	44	40	40	57	57	28	28	
221	427	427	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	42	42	48	48	29	29	51	51	19	19	42	42	48	48	71	71	47	47	
222	376	376	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	44	44	41	41	36	36	49	49	23	23	33	33	36	36	41	41	36	36	
223	385	385	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	35	35	45	45	41	41	35	35	23	23	28	28	36	36	51	51	46	46	
224	378	378	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	28	28	30	30	43	43	43	43	24	24	35	35	50	50	52	52	32	32	
225	424	424	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	39	39	41	41	49	49	40	40	23	23	48	48	63	63	51	51	41	41	
226	401	401	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	35	35	40	40	25	25	42	42	18	18	41	41	52	52	69	69	36	36	
227	384	384	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	34	34	39	39	37	37	36	36	35	35	51	51	35	35	41	41	36	36	
228	404	404	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	36	36	55	55	15	15	53	53	25	25	44	44	46	46	62	62	46	46	
229	415	415	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	28	28	42	42	29	29	44	44	30	30	32	32	55	55	67	67	47	47	
230	398	398	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	20	20	48	48	43	43	37	37	37	37	21	21	47	47	54	54	46	46	45	45	
231	409	409	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	42	42	37	37	33	33	46	46	25	25	31	31	53	53	61	61	44	44	
232	348	348	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	17	17	33	33	23	23	39	39	36	36	38	38	32	32	38	38	65	65	27	27	
233	403	403	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	41	41	40	40	43	43	40	40	25	25	42	42	32	32	56	56	41	41	
234	405	405	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	43	43	35	35	34	34	56	56	26	26	33	33	52	52	50	50	39	39	
235	407	407	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	35	35	61	61	33	33	48	48	42	42	25	25	46	46	54	54	34	34	
236	411	411	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	33	33	50	50	22	22	57	57	38	38	40	40	46	46	66	66	30	30	
237	395	395	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	36	36	43	43	32	32	34	34	40	40	43	43	34	34	62	62	42	42	
238	419	419	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	51	51	64	64	30	30	45	45	30	30	40	40	27	27	57	57	26	26	
239	437	437	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	33	33	62	62	35	35	57	57	32	32	46	46	51	51	60	60	32	32	
240	386	386	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	40	40	53	53	19	19	48	48	35	35	34	34	37	37	55	55	34	34	
241	403	403	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	48	48	45	45	36	36	41	41	26	26	48	48	45	45	44	44	31	31	
242	436	436	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	37	37	44	44	40	40	50	50	37	37	53	53	62	62	58	58	30	30	
243	437	437	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	38	38	41	41	40	40	56	56	26	26	57	57	33	33	66	66	37	37	
244	437	437	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	39	39	52	52	50	50	43	43	28	28	40	40	52	52	61	61	41	41	
245	398	398	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	44	44	51	51	27	27	47	47	22	22	44	44	49	49	51	51	36	36	
246	403	403	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	49	49	57	57	39	39	29	29	22	22	43	43	36	36	48	48	45	45	
247	380	380	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	49	49	39	39	22	22	58	58	11	11	39	39	32	32	60	60	33	33	
248	359	359	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	39	39	32	32	38	38	46	46	26	26	35	35	44	44	44	44	27	27	
249	371	371	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	32	32	50	50	27	27	47	47	12	12	26	26	44	44	49	49	40	40	
250	395	395	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	39	39	61	61	24	24	44	44	32	32	42	42	40	40	40	40	35	35	
251	459	459	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	42	42	62	62	33	33	49	49	26	26	59	59	34	34	60	60	51	51	
252	359	359	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	24	24	33	33	32	32	26	26	46	46	26	26	38	38	44	44	70	70	20	20	
253	402	402	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	53	53	54	54	38	38	38	38	20	20	28	28	40	40	62	62	22	22	
254	397	397	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	40	40	42	42	44	44	32	32	25	25	40	40	43	43	55	55	36	36	
255	376	376	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	35	35	43	43	21	21	53	53	12	12	46	46	46	46	54	54	28	28	
256	388	388	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	52	52	51	51	34	34	46	46	32	32	39	39	41	41	33	33	31	31	
257	429	429	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	44	44	38	38	31	31	46	46	29	29	48	48	52	52	63	63	31	31	
258	411	411	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	38	38	56	56	41	41	40	40	18	18	45	45	53	53	48	48	34	34	
259	435	435	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	51	51	42	42	41	41	37	37	27	27	39	39	54	54	75	75	23	23	
260	368	368	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	28	28	53	53	28	28	42	42	31	31	32	32	40	40	43	43	43	43	
261	408	408	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	42	42	53	53	20	20	44	44	41	41	42	42	31	31	66	66	33	33	
262	385	385	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	36	36	32	32	26	26	42	42	30	30	38	38	44	44	50	50	49	49	
263	408	408	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	52	52	43	43	34	34	47	47	29	29	36	36	51	51	52	52	24	24	
264	392	392	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	43	43	27	27	30	30	39	39	30	30	29	29	44	44	54	54	51	51	
265	427	427	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	39	39	61	61	28	28	35	35	32	32	51	51	36	36	69	69	33	33	
266	394	394	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	49	49	44	44	19	19	51	51	33	33	41	41	47	47	31	31	35	35	
267	376	376	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	36	36	42	42	38	38	42	42	22	22	26	26	32	32	57	57	45	45	
268	428	428	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	40	40	46	46	37	37	39	39	32	32	52	52	50	50	68	68	33	33	
269	438	438	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	42	42	39	39	37	37	59	59	26	26	43	43	51	51	60	60	39	39	
270	389	389	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	53	53	31	31	36	36	28	28	23	23	41	41	53	53	61	61	36	36	
271	406	406	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	31	31	41	41	29	29	37	37	32	32	41	41	46	46	61	61	36	36	
272	455	455	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	52	52	42	42	36	36	50	50	26	26	39	39	46	46	78	78	48	48	
